customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUS01517,Male,0,No,No,37,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),19.95,706.9,No
CUS01518,Male,0,No,No,70,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,84.51,5930.97,No
CUS01519,Female,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,98.74,1282.64,No
CUS01520,Male,0,Yes,Yes,29,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,73.28,2126.26,No
CUS01521,Female,0,No,No,39,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),36.68,1477.8,Yes
CUS01522,Male,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),85.85,955.83,No
CUS01523,Male,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),22.98,295.62,Yes
CUS01524,Male,0,Yes,No,0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,64.47,6.41,No
CUS01525,Male,0,Yes,No,67,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,66.36,4446.47,Yes
CUS01526,Male,0,No,No,48,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),116.96,5625.67,Yes
CUS01527,Male,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,36.42,621.03,No
CUS01528,Male,0,No,No,35,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,72.48,2512.19,No
CUS01529,Female,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,87.97,5532.16,No
CUS01530,Female,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.72,554.9,No
CUS01531,Female,0,No,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),109.04,3389.02,No
CUS01532,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,88.35,6301.72,Yes
CUS01533,Female,0,Yes,No,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,81.05,1899.47,No
CUS01534,Male,0,No,No,46,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Mailed check,82.79,3824.05,No
CUS01535,Male,1,Yes,No,19,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,29.83,546.14,Yes
CUS01536,Female,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),114.53,3694.13,Yes
CUS01537,Male,0,Yes,Yes,29,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),62.64,1796.73,No
CUS01538,Female,0,Yes,No,36,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,75.76,2724.87,No
CUS01539,Female,0,Yes,No,52,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,43.75,2286.15,Yes
CUS01540,Male,1,Yes,No,68,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,29.45,2030.3,No
CUS01541,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,97.43,699.31,No
CUS01542,Male,0,Yes,No,0,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,77.26,-19.54,No
CUS01543,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,57.46,323.46,Yes
CUS01544,Male,0,Yes,No,61,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,34.17,2072.19,No
CUS01545,Female,1,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),59.14,3381.91,No
CUS01546,Female,0,No,No,72,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),18.54,1335.78,No
CUS01547,Female,1,No,No,7,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),116.16,857.49,No
CUS01548,Male,0,No,No,63,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),81.86,5155.75,No
CUS01549,Male,0,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),47.21,312.22,No
CUS01550,Female,0,No,No,2,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,105.08,193.42,No
CUS01551,Male,0,Yes,Yes,57,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Mailed check,27.71,1579.93,No
CUS01552,Male,0,Yes,Yes,31,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),40.54,1276.54,No
CUS01553,Male,0,No,No,67,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,50.64,3376.05,No
CUS01554,Female,0,Yes,Yes,48,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,109.01,5229.54,No
CUS01555,Female,0,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),43.82,1614.67,No
CUS01556,Male,0,No,Yes,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),60.31,67.55,No
CUS01557,Female,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),80.24,597.63,No
CUS01558,Male,0,No,Yes,45,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,95.99,4319.29,No
CUS01559,Male,0,Yes,Yes,64,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),84.93,5444.5,No
CUS01560,Male,0,Yes,No,48,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.83,4191.69,Yes
CUS01561,Male,0,No,No,28,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,92.89,2569.15,No
CUS01562,Female,1,Yes,No,28,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),77.26,2164.47,Yes
CUS01563,Female,0,No,Yes,32,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.29,2251.49,No
CUS01564,Female,0,No,No,27,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,101.67,2765.04,No
CUS01565,Male,0,Yes,No,25,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Electronic check,89.94,2251.74,No
CUS01566,Male,0,No,Yes,28,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,66.27,1868.15,Yes
CUS01567,Male,1,No,No,10,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Mailed check,103.53,1030.08,No
CUS01568,Female,0,Yes,No,33,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,35.93,1207.58,No
CUS01569,Male,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,107.02,5046.78,No
CUS01570,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,35.29,918.95,Yes
CUS01571,Female,0,No,No,71,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),43.12,3066.56,No
CUS01572,Female,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),44.85,1752.1,No
CUS01573,Female,0,Yes,No,30,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,24.69,734.04,No
CUS01574,Female,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,48.25,3079.9,No
CUS01575,Female,1,No,No,38,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Mailed check,46.08,1767.47,No
CUS01576,Male,0,Yes,No,23,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),77.51,1772.43,No
CUS01577,Male,0,No,No,67,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),78.36,5245.96,No
CUS01578,Female,0,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,73.41,1614.11,No
CUS01579,Female,0,No,No,60,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),81.54,4880.22,No
CUS01580,Male,1,Yes,Yes,26,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,22.29,573.19,Yes
CUS01581,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,88.48,1311.61,No
CUS01582,Female,0,Yes,No,44,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),113.6,5020.4,Yes
CUS01583,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,81.77,2103.26,No
CUS01584,Female,0,No,No,72,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),46.19,3354.5,No
CUS01585,Female,1,No,No,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,49.35,231.39,No
CUS01586,Female,0,No,No,58,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,95.23,5560.1,No
CUS01587,Male,0,Yes,No,71,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,29.46,2064.36,No
CUS01588,Male,1,No,No,34,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,55.7,1903.05,No
CUS01589,Male,1,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),37.38,2557.88,Yes
CUS01590,Female,0,No,Yes,45,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,38.36,1713.29,Yes
CUS01591,Female,0,Yes,No,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.61,1024.39,Yes
CUS01592,Male,0,Yes,No,23,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),107.46,2468.77,No
CUS01593,Female,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),50.12,456.3,Yes
CUS01594,Female,1,No,No,37,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,57.15,2149.1,No
CUS01595,Female,0,No,Yes,69,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,20.82,1450.61,Yes
CUS01596,Female,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),27.8,1275.55,Yes
CUS01597,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,40.6,330.87,Yes
CUS01598,Male,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,35.47,1740.95,No
CUS01599,Female,0,Yes,Yes,68,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),102.61,6989.97,No
CUS01600,Male,0,No,No,47,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),113.89,,Yes
CUS01601,Female,0,No,Yes,38,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),112.25,4303.48,Yes
CUS01602,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),39.72,188.62,No
CUS01603,Female,0,Yes,No,10,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),30.98,307.14,No
CUS01604,Male,0,Yes,Yes,59,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.58,4972.32,Yes
CUS01605,Female,0,Yes,No,26,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,46.32,1179.79,No
CUS01606,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,23.92,154.01,Yes
CUS01607,Female,0,Yes,No,59,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,74.78,4422.63,No
CUS01608,Male,0,Yes,No,49,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,45.03,2178.3,No
CUS01609,Female,0,No,No,66,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,50.29,3299.63,No
CUS01610,Male,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,78.03,5318.82,No
CUS01611,Male,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),88.33,4740.46,No
CUS01612,Female,1,Yes,No,15,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Mailed check,29.31,478.3,No
CUS01613,Female,0,Yes,No,11,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),23.34,242.41,No
CUS01614,Male,0,No,Yes,26,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,101.14,2649.69,Yes
CUS01615,Female,1,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),45.19,1453.16,No
CUS01616,Male,0,No,No,54,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,71.08,3819.96,No
CUS01617,Male,0,No,No,51,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,97.15,4948.59,Yes
CUS01618,Male,0,No,Yes,36,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),23.78,854.04,No
CUS01619,Female,1,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,95.97,1346.77,No
CUS01620,Male,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,74.37,4767.88,No
CUS01621,Male,0,No,No,67,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,28.85,1936.54,Yes
CUS01622,Female,0,No,No,2,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.22,172.39,No
CUS01623,Female,0,No,No,71,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),25.58,1833.98,No
CUS01624,Female,0,No,No,4,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,49.53,192.1,No
CUS01625,Female,0,Yes,No,8,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),72.11,557.07,No
CUS01626,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,86.0,17.45,No
CUS01627,Male,0,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,44.62,1306.13,Yes
CUS01628,Male,0,Yes,No,70,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),36.38,2564.71,No
CUS01629,Male,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),92.65,1762.64,No
CUS01630,Female,1,No,No,26,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,59.31,1514.3,No
CUS01631,Male,0,No,No,62,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,38.69,2403.69,Yes
CUS01632,Male,0,No,No,30,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),77.99,2336.02,No
CUS01633,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,57.88,1020.03,No
CUS01634,Male,0,Yes,Yes,61,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),80.53,4926.08,No
CUS01635,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),96.85,584.38,Yes
CUS01636,Male,0,No,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.27,744.59,Yes
CUS01637,Male,0,No,No,70,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,53.99,3777.85,No
CUS01638,Male,0,Yes,No,7,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,53.53,392.35,No
CUS01639,Male,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),108.66,6095.07,Yes
CUS01640,Female,1,No,No,27,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),118.45,3208.14,No
CUS01641,Female,1,No,No,16,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),83.87,1325.31,Yes
CUS01642,Male,0,No,No,10,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),59.24,629.42,No
CUS01643,Male,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,62.49,867.1,Yes
CUS01644,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),84.93,2433.37,No
CUS01645,Male,1,No,Yes,5,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,77.98,401.79,No
CUS01646,Male,0,No,Yes,11,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),104.62,1146.58,Yes
CUS01647,Male,1,Yes,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,89.99,5418.86,Yes
CUS01648,Female,0,No,No,35,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,31.72,1114.68,No
CUS01649,Male,1,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,102.54,3489.07,No
CUS01650,Female,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),47.5,3125.76,No
CUS01651,Male,0,No,Yes,62,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,94.81,5853.48,No
CUS01652,Female,0,Yes,No,39,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,23.82,930.5,No
CUS01653,Female,0,Yes,No,30,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),49.73,1481.64,No
CUS01654,Male,0,No,No,36,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,90.99,3267.29,No
CUS01655,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,116.42,479.22,No
CUS01656,Male,0,Yes,No,3,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,58.64,219.86,No
CUS01657,Female,0,Yes,No,25,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),42.7,1111.64,No
CUS01658,Male,0,Yes,Yes,23,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,105.8,2454.82,Yes
CUS01659,Male,0,Yes,No,38,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,102.8,3922.58,Yes
CUS01660,Female,0,Yes,Yes,55,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),72.96,4025.93,No
CUS01661,Male,0,Yes,Yes,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),45.04,2379.21,No
CUS01662,Male,1,Yes,Yes,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),49.26,1800.65,No
CUS01663,Female,0,Yes,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,67.38,3586.74,No
CUS01664,Male,0,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,116.96,2093.8,No
CUS01665,Male,0,No,Yes,25,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,29.41,758.16,No
CUS01666,Female,0,Yes,Yes,51,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,54.82,2789.82,No
CUS01667,Female,0,Yes,No,60,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),104.77,6276.49,No
CUS01668,Male,0,Yes,No,66,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),114.91,7618.64,No
CUS01669,Male,0,Yes,No,21,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),23.34,509.73,No
CUS01670,Female,0,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),77.47,1253.52,No
CUS01671,Female,0,Yes,No,10,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,78.99,771.13,No
CUS01672,Male,1,No,No,38,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,68.96,2616.58,No
CUS01673,Female,1,No,Yes,60,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),22.58,1363.84,Yes
